ticker,shortName,type,minTradeQuantity,currencyCode
LIN_US_EQ,LIN,STOCK,0.001,USD
LINd_EQ,LIN,STOCK,0.001,EUR
LINE_US_EQ,LINE,STOCK,0.01,USD
LIOl_EQ,LIO,STOCK,0.1,GBX
LIPO_US_EQ,LIPO,STOCK,1.0,USD
LIRC_CA_EQ,LIRC,STOCK,0.1,CAD
LISNs_EQ,LISN,STOCK,5e-05,CHF
LITl_EQ,LIT,STOCK,1.0,GBX
LITB_US_EQ,LITB,STOCK,0.4,USD
LITEUSDs_EQ,LITE,ETF,0.1,USD
LITE_US_EQ,LITE,STOCK,0.01,USD
LITEs_EQ,LITECHF,ETF,0.1,CHF
LITEEURs_EQ,LITEEUR,ETF,0.1,EUR
LITGl_EQ,LITG,ETF,0.1,GBP
LITOF_US_EQ,LITOF,STOCK,1.0,USD
LITUl_EQ,LITU,ETF,0.1,USD
LITUm_EQ,LITU,ETF,0.1,EUR
LITUs_EQ,LITU,ETF,0.1,CHF
LIVE_US_EQ,LIVE,STOCK,0.1,USD
LIVPl_EQ,LIVP,ETF,0.01,GBP
LIVUl_EQ,LIVU,ETF,0.01,USD
LIXT_US_EQ,LIXT,STOCK,0.2,USD
LJP3l_EQ,LJP3,ETF,0.1,USD
LJPYl_EQ,LJPY,ETF,0.01,USD
LKCO_US_EQ,LKCO,STOCK,1.0,USD
LK_US_EQ,LKNCY,STOCK,0.1,USD
LYMCd_EQ,LKOR,ETF,0.01,EUR
LKQ_US_EQ,LKQ,STOCK,0.01,USD
TWNT_US_EQ,LLAP,STOCK,0.1,USD
LLESY_US_EQ,LLESY,STOCK,0.1,USD
LLKKF_US_EQ,LLKKF,STOCK,1.0,USD
LLNe_EQ,LLN,STOCK,0.1,EUR
LLOYl_EQ,LLOY,STOCK,1.0,GBX
LLYd_EQ,LLY,STOCK,0.0025,EUR
LLY_US_EQ,LLY,STOCK,0.001,USD
LLYCe_EQ,LLYC,STOCK,0.1,EUR
LLYVA1_US_EQ,LLYVA,STOCK,0.03,USD
LLYVK_US_EQ,LLYVK,STOCK,0.03,USD
LMB_US_EQ,LMB,STOCK,0.1,USD
CAHC_US_EQ,LMDXF,STOCK,0.1,USD
LMFA_US_EQ,LMFA,STOCK,1.0,USD
LMI3l_EQ,LMI3,ETF,0.001,GBX
LMNs_EQ,LMN,STOCK,0.1,CHF
LMND_US_EQ,LMND,STOCK,0.01,USD
LMPl_EQ,LMP,STOCK,0.1,GBX
LMPX_US_EQ,LMPX,STOCK,0.1,USD
LMT_US_EQ,LMT,STOCK,0.001,USD
LNAp_EQ,LNA,STOCK,0.01,EUR
LNC_US_EQ,LNC,STOCK,0.03,USD
LND_US_EQ,LND,STOCK,0.1,USD
LNF_CA_EQ,LNF,STOCK,0.06,CAD
LNG_US_EQ,LNG,STOCK,0.01,USD
LNGAl_EQ,LNGA,ETF,0.5,USD
LNGAm_EQ,LNGA,ETF,1.0,EUR
LNIKm_EQ,LNIK,ETF,0.04,EUR
LNIKl_EQ,LNIK,ETF,0.01,USD
LNN_US_EQ,LNN,STOCK,0.01,USD
LNR_CA_EQ,LNR,STOCK,0.02,CAD
LNT_US_EQ,LNT,STOCK,0.01,USD
LNTH_US_EQ,LNTH,STOCK,0.1,USD
SGMS_US_EQ,LNW,STOCK,0.01,USD
AMCII_US_EQ,LNZA,STOCK,0.1,USD
LOAN_US_EQ,LOAN,STOCK,0.22,USD
LOAR_US_EQ,LOAR,STOCK,0.04,USD
LOB_US_EQ,LOB,STOCK,0.01,USD
LOBO_US_EQ,LOBO,STOCK,0.3,USD
LOCKl_EQ,LOCK,ETF,0.2,USD
LOCKm_EQ,LOCK,ETF,0.1,EUR
LIII_US_EQ,LOCL,STOCK,0.2,USD
LOCO_US_EQ,LOCO,STOCK,0.1,USD
LODE_US_EQ,LODE,STOCK,0.4,USD
LOGe_EQ,LOG,STOCK,0.1,EUR
WISH_US_EQ,LOGC,STOCK,0.1,USD
LOGI_US_EQ,LOGI,STOCK,0.01,USD
LOGNs_EQ,LOGN,STOCK,0.01,CHF
LOILl_EQ,LOIL,ETF,0.1,USD
LOILm_EQ,LOIL,ETF,0.1,EUR
LOMd_EQ,LOM,STOCK,0.0021,EUR
LOMA_US_EQ,LOMA,STOCK,0.1,USD
LONNs_EQ,LONN,STOCK,0.002,CHF
LOOP_US_EQ,LOOP,STOCK,0.1,USD
LCAA_US_EQ,LOT,STOCK,0.1,USD
LOTB_BE_EQ,LOTB,STOCK,0.001,EUR
LOUPp_EQ,LOUP,STOCK,0.001,EUR
LOVE_US_EQ,LOVE,STOCK,0.1,USD
LOW_US_EQ,LOW,STOCK,0.01,USD
LOWVs_EQ,LOWV,ETF,0.1,CHF
LOWVl_EQ,LOWV,ETF,0.01,USD
LPCN_US_EQ,LPCN,STOCK,0.1,USD
LPEp_EQ,LPE,STOCK,0.01,EUR
LPETm_EQ,LPET,ETF,0.03,EUR
LPETl_EQ,LPET,ETF,0.01,USD
LPG_US_EQ,LPG,STOCK,0.1,USD
LPL_US_EQ,LPL,STOCK,0.1,USD
LPLAl_EQ,LPLA,ETF,0.1,USD
LPLAm_EQ,LPLA,ETF,1.0,EUR
LPO3l_EQ,LPO3,ETF,1.0,GBX
LPP3l_EQ,LPP3,ETF,0.05,GBX
LPSN_US_EQ,LPSN,STOCK,0.01,USD
LPTH_US_EQ,LPTH,STOCK,1.0,USD
LPTV_US_EQ,LPTV,STOCK,0.25,USD
LPTX_US_EQ,LPTX,STOCK,0.2,USD
LPX_US_EQ,LPX,STOCK,0.01,USD
L1OAd_EQ,LQAG,STOCK,0.1,EUR
LQCEl_EQ,LQCE,ETF,0.1,CHF
LQDAs_EQ,LQDA,ETF,0.1,CHF
LQDA_US_EQ,LQDA,STOCK,0.04,USD
LQDE_EQ,LQDE,ETF,0.01,USD
LQDGl_EQ,LQDG,ETF,0.01,GBP
LQDHa_EQ,LQDH,ETF,0.02,EUR
LQDHl_EQ,LQDH,ETF,0.01,USD
LQDHs_EQ,LQDH,ETF,0.02,CHF
LQDT_US_EQ,LQDT,STOCK,0.1,USD
LQGHl_EQ,LQGH,ETF,0.1,GBP
LQMT_US_EQ,LQMT,STOCK,1.0,USD
LQQp_EQ,LQQ,ETF,0.001,EUR
LQQ3l_EQ,LQQ3,ETF,0.01,GBX
LQQSl_EQ,LQQS,ETF,0.01,GBX
LQR_US_EQ,LQR,STOCK,0.1,USD
LQS5l_EQ,LQS5,ETF,0.1,GBX
LRp_EQ,LR,STOCK,0.01,EUR
LRCX_US_EQ,LRCX,STOCK,0.001,USD
LREe_EQ,LRE,STOCK,0.1,EUR
LRE_US_EQ,LRE,STOCK,1.0,USD
LRHC_US_EQ,LRHC,STOCK,0.4,USD
LRMR_US_EQ,LRMR,STOCK,0.1,USD
LRN_US_EQ,LRN,STOCK,0.01,USD
SMIH_US_EQ,LSB,STOCK,0.1,USD
LSCC_US_EQ,LSCC,STOCK,0.01,USD
LSDI_US_EQ,LSDIF,STOCK,0.43,USD
LSEl_EQ,LSEG,STOCK,0.01,GBX
LSF_US_EQ,LSF,STOCK,0.01,USD
LSH_US_EQ,LSH,STOCK,0.3,USD
LSILl_EQ,LSIL,ETF,0.1,USD
LSILa_EQ,LSIL,ETF,0.25,EUR
LSPD_CA_EQ,LSPD,STOCK,0.05,CAD
LSPD_US_EQ,LSPD,STOCK,0.01,USD
LSQ3l_EQ,LSQ3,ETF,1.0,GBX
LSSp_EQ,LSS,STOCK,0.04,EUR
CLBS_US_EQ,LSTA,STOCK,1.0,USD
LSTR_US_EQ,LSTR,STOCK,0.01,USD
LSUGm_EQ,LSUG,ETF,0.15,EUR
LSUGl_EQ,LSUG,ETF,0.1,USD
LSXMA_US_EQ,LSXMA,STOCK,0.05,USD
LSXMK_US_EQ,LSXMK,STOCK,0.03,USD
LTAMm_EQ,LTAM,ETF,0.07,EUR
LTAMl_EQ,LTAM,ETF,0.1,GBX
LTBR_US_EQ,LTBR,STOCK,0.1,USD
LTC_US_EQ,LTC,STOCK,0.01,USD
TSIA_US_EQ,LTCH,STOCK,0.1,USD
LTGl_EQ,LTG,STOCK,1.0,GBX
LTIl_EQ,LTI,STOCK,0.1,GBP
LTM_US_EQ,LTM,STOCK,0.01,USD
LTMCF_US_EQ,LTMCF,STOCK,1.0,USD
LTODl_EQ,LTOD,STOCK,0.01,USD
LTRPA_US_EQ,LTRPA,STOCK,0.1,USD
LTRPB_US_EQ,LTRPB,STOCK,0.01,USD
LTRX_US_EQ,LTRX,STOCK,0.1,USD
TDAC_US_EQ,LTRY,STOCK,0.1,USD
LTSVl_EQ,LTSV,ETF,1.0,GBX
LYYGd_EQ,LTUR,ETF,0.01,EUR
LU_US_EQ,LU,STOCK,0.3,USD
LUC_CA_EQ,LUC,STOCK,1.0,CAD
LUCD_US_EQ,LUCD,STOCK,0.1,USD
LUCEl_EQ,LUCE,STOCK,1.0,GBX
LUCY1_US_EQ,LUCY,STOCK,1.0,USD
LUG_CA_EQ,LUG,STOCK,0.07,CAD
LUK2l_EQ,LUK2,ETF,0.01,GBX
LUKOY_US_EQ,LUKOY,STOCK,0.01,USD
LULU_US_EQ,LULU,STOCK,0.001,USD
CTL_US_EQ,LUMN,STOCK,0.1,USD
LUN_CA_EQ,LUN,STOCK,0.13,CAD
LUNA_US_EQ,LUNA,STOCK,1.0,USD
LUNMF_US_EQ,LUNMF,STOCK,0.1,USD
IPAX_US_EQ,LUNR,STOCK,0.1,USD
LUSCl_EQ,LUSC,ETF,0.01,USD
LUV_US_EQ,LUV,STOCK,0.01,USD
LUVU_US_EQ,LUVU,STOCK,1.0,USD
LUXGl_EQ,LUXG,ETF,0.006,GBX
LVLGl_EQ,LVLG,ETF,0.002,GBX
LVMUY_US_EQ,LVMUY,STOCK,0.01,USD
LVNGl_EQ,LVNG,ETF,0.1,GBX
LIVX_US_EQ,LVO,STOCK,0.1,USD
LVS_US_EQ,LVS,STOCK,0.01,USD
LVTX_US_EQ,LVTX,STOCK,0.1,USD
LVW3l_EQ,LVW3,ETF,1.0,GBX
IMPX_US_EQ,LVWR,STOCK,0.1,USD
LW_US_EQ,LW,STOCK,0.01,USD
LWCRp_EQ,LWCR,ETF,0.001,EUR
LWEAm_EQ,LWEA,ETF,0.15,EUR
LWEAl_EQ,LWEA,ETF,0.01,USD
LWIl_EQ,LWI,STOCK,0.1,GBX
LWLG_US_EQ,LWLG,STOCK,1.0,USD
LX_US_EQ,LX,STOCK,0.1,USD
LXEO_US_EQ,LXEO,STOCK,0.1,USD
LXRX_US_EQ,LXRX,STOCK,0.6,USD
LXSd_EQ,LXS,STOCK,0.01,EUR
LXU_US_EQ,LXU,STOCK,0.1,USD
LXUUl_EQ,LXUU,ETF,0.01,USD
LYB_US_EQ,LYB,STOCK,0.01,USD
LYFT_US_EQ,LYFT,STOCK,0.01,USD
LYG_US_EQ,LYG,STOCK,0.1,USD
LYMSd_EQ,LYMS,ETF,0.02,EUR
LYP6d_EQ,LYP6,ETF,0.01,EUR
LYPUd_EQ,LYPU,ETF,0.01,EUR
LYQLd_EQ,LYQL,ETF,0.1,EUR
LYRA_US_EQ,LYRA,STOCK,0.1,USD
LYSDY_US_EQ,LYSDY,STOCK,0.1,USD
LYSXd_EQ,LYSX,ETF,0.03,EUR
LYT_US_EQ,LYT,STOCK,0.35,USD
LYV_US_EQ,LYV,STOCK,0.01,USD
LYMDd_EQ,LYXINR,ETF,0.1,EUR
LYMZd_EQ,LYXLVE,ETF,0.05,EUR
LYY7d_EQ,LYY7,ETF,0.01,EUR
LYY8d_EQ,LYY8,ETF,0.01,EUR
LZ_US_EQ,LZ,STOCK,0.1,USD
LZB_US_EQ,LZB,STOCK,0.01,USD
LZM_US_EQ,LZM,STOCK,0.1,USD
LZM2l_EQ,LZM2,ETF,1.0,GBX
M_US_EQ,M,STOCK,0.1,USD
M0Yd_EQ,M0YN,STOCK,0.02,EUR
M12d_EQ,M12,STOCK,0.066,EUR
M4Id_EQ,M4I,STOCK,0.0022,EUR
M5Zd_EQ,M5Z,STOCK,0.05,EUR
M7ESd_EQ,M7ES,ETF,0.1,EUR
MA_US_EQ,MA,STOCK,0.001,USD
MAA_US_EQ,MAA,STOCK,0.01,USD
MAATp_EQ,MAAT,STOCK,0.1,EUR
MABl_EQ,MAB,STOCK,0.1,GBX
MAC_US_EQ,MAC,STOCK,0.1,USD
MACGl_EQ,MACG,ETF,0.1,GBP
MACI_US_EQ,MACI,STOCK,0.1,USD
MACVd_EQ,MACV,ETF,0.1,EUR
MAG_US_EQ,MAG,STOCK,0.1,USD
MAG_CA_EQ,MAG,STOCK,0.08,CAD
MAG5l_EQ,MAG5,ETF,0.1,GBX
MAG7l_EQ,MAG7,ETF,0.07,USD
MAG7m_EQ,MAG7,ETF,0.06,EUR
MAGGl_EQ,MAGG,ETF,0.2,GBP
MAGIl_EQ,MAGI,ETF,0.01,USD
MAGRd_EQ,MAGR,ETF,0.1,EUR
MAGSl_EQ,MAGS,ETF,0.0,USD
MAGSm_EQ,MAGS,ETF,0.05,EUR
MAIA_US_EQ,MAIA,STOCK,0.1,USD
MAIN_US_EQ,MAIN,STOCK,0.01,USD
MAKSe_EQ,MAKS,STOCK,0.01,EUR
MAL_CA_EQ,MAL,STOCK,0.13,CAD
MMMB_US_EQ,MAMA,STOCK,0.1,USD
MAMGl_EQ,MAMG,ETF,0.1,GBP
MAMO_US_EQ,MAMO,STOCK,0.3,USD
MAN_US_EQ,MAN,STOCK,0.1,USD
MANH_US_EQ,MANH,STOCK,0.01,USD
MANU_US_EQ,MANU,STOCK,0.01,USD
MAPe_EQ,MAP,STOCK,0.1,EUR
SSPK_US_EQ,MAPS,STOCK,0.8,USD
MAQC_US_EQ,MAQC,STOCK,0.1,USD
MAR_US_EQ,MAR,STOCK,0.001,USD
MARA_US_EQ,MARA,STOCK,1.0,USD
MARI_CA_EQ,MARI,STOCK,0.28,CAD
MARK_US_EQ,MARK,STOCK,0.5,USD
MARSl_EQ,MARS,STOCK,1.0,GBX
MARX_US_EQ,MARX,STOCK,1.0,USD
MAS_US_EQ,MAS,STOCK,0.01,USD
MASI_US_EQ,MASI,STOCK,0.001,USD
MASS_US_EQ,MASS,STOCK,0.01,USD
MASTl_EQ,MAST,STOCK,1.0,GBX
MAT_US_EQ,MAT,STOCK,0.1,USD
LYL_US_EQ,MATH,STOCK,1.0,USD
MATR_CA_EQ,MATR,STOCK,0.07,CAD
SWM_US_EQ,MATV,STOCK,0.01,USD
MATX_US_EQ,MATX,STOCK,0.01,USD
MAUp_EQ,MAU,STOCK,0.25,EUR
MAXN_US_EQ,MAXN,STOCK,0.1,USD
MBBd_EQ,MBB,STOCK,0.1,EUR
MBC_US_EQ,MBC,STOCK,0.1,USD
DAId_EQ,MBG,STOCK,0.01,EUR
MBG3l_EQ,MBG3,ETF,0.1,USD
MBIO_US_EQ,MBIO,STOCK,0.1,USD
MBLY_US_EQ,MBLY,STOCK,0.1,USD
MBOl_EQ,MBO,STOCK,1.0,GBX
MBOT_US_EQ,MBOT,STOCK,0.1,USD
MBRX_US_EQ,MBRX,STOCK,0.1,USD
MBT_US_EQ,MBT,STOCK,0.1,USD
MBTNs_EQ,MBTN,STOCK,0.13,CHF
MBUU_US_EQ,MBUU,STOCK,0.01,USD
MBWSp_EQ,MBWS,STOCK,1.0,EUR
MCp_EQ,MC,STOCK,0.001,EUR
MC_US_EQ,MC,STOCK,0.01,USD
MCBl_EQ,MCB,STOCK,1.0,GBX
MCB_CA_EQ,MCB,STOCK,0.64,CAD
MCD_US_EQ,MCD,STOCK,0.001,USD
MCFT_US_EQ,MCFT,STOCK,0.01,USD
NEXl_EQ,MCG,STOCK,0.1,GBX
MCHNs_EQ,MCHN,STOCK,0.1,CHF
MCHNl_EQ,MCHN,ETF,0.01,USD
MCHP_US_EQ,MCHP,STOCK,0.1,USD
MCHSl_EQ,MCHS,ETF,0.01,GBX
MCK_US_EQ,MCK,STOCK,0.01,USD
MCLSl_EQ,MCLS,STOCK,5.0,GBX
MCMe_EQ,MCM,STOCK,0.1,EUR
MCO_US_EQ,MCO,STOCK,0.005,USD
GRNV_US_EQ,MCOM,STOCK,0.15,USD
MCRB_US_EQ,MCRB,STOCK,0.1,USD
MCTSl_EQ,MCTS,ETF,0.01,GBX
MCUUl_EQ,MCUU,ETF,0.01,USD
MCY_US_EQ,MCY,STOCK,0.01,USD
MD4Xd_EQ,MD4X,ETF,0.01,EUR
MDA_CA_EQ,MDA,STOCK,0.09,CAD
RCLF_US_EQ,MDAI,STOCK,0.1,USD
MDB_US_EQ,MDB,STOCK,0.001,USD
MDBH_US_EQ,MDBH,STOCK,0.1,USD
MDFe_EQ,MDF,STOCK,2.0,EUR
MDGL_US_EQ,MDGL,STOCK,0.01,USD
MDI_CA_EQ,MDI,STOCK,0.14,CAD
MDIA_US_EQ,MDIA,STOCK,1.0,USD
MDJH_US_EQ,MDJH,STOCK,0.1,USD
MDLY_US_EQ,MDLM,STOCK,0.5,USD
MDLZ_US_EQ,MDLZ,STOCK,0.01,USD
MDMp_EQ,MDM,STOCK,0.12,EUR
MDNA_CA_EQ,MDNA,STOCK,1.0,CAD
MDOd_EQ,MDO,STOCK,0.004,EUR
MDP_CA_EQ,MDP,STOCK,0.5,CAD
MDRR_US_EQ,MDRR,STOCK,0.1,USD
MDT_US_EQ,MDT,STOCK,0.001,USD
MDU_US_EQ,MDU,STOCK,0.1,USD
MDV_US_EQ,MDV,STOCK,0.1,USD
MDVL_US_EQ,MDVLQ,STOCK,0.1,USD
MDWD_US_EQ,MDWD,STOCK,0.1,USD
MDXG_US_EQ,MDXG,STOCK,0.1,USD
VGAC_US_EQ,ME,STOCK,0.1,USD
MEDe_EQ,MED,STOCK,1.0,EUR
MEDs_EQ,MED,STOCK,0.1,CHF
MED_US_EQ,MED,STOCK,0.001,USD
MEDCLp_EQ,MEDCL,STOCK,0.1,EUR
MEDIF_US_EQ,MEDIF,STOCK,0.1,USD
MEDP_US_EQ,MEDP,STOCK,0.001,USD
MEDS_US_EQ,MEDS,STOCK,0.1,USD
MEEC_US_EQ,MEEC,STOCK,1.0,USD
MEG_CA_EQ,MEG,STOCK,0.04,CAD
MEGAUSDs_EQ,MEGA,ETF,0.1,USD
MEGAs_EQ,MEGACHF,ETF,0.1,CHF
MEGAEURs_EQ,MEGAEUR,ETF,1.0,EUR
MEGL_US_EQ,MEGL,STOCK,0.01,USD
MEI_US_EQ,MEI,STOCK,0.01,USD
MEIP_US_EQ,MEIP,STOCK,0.1,USD
MELe_EQ,MEL,STOCK,0.1,EUR
MELE_BE_EQ,MELE,STOCK,0.02,EUR
MELI_US_EQ,MELI,STOCK,0.001,USD
MEMSp_EQ,MEMS,STOCK,0.2,EUR
MEOH_US_EQ,MEOH,STOCK,0.03,USD
MEQ_CA_EQ,MEQ,STOCK,0.008,CAD
MERC_US_EQ,MERC,STOCK,0.1,USD
MERYp_EQ,MERY,STOCK,0.15,EUR
MESA_US_EQ,MESA,STOCK,0.2,USD
MESO_US_EQ,MESO,STOCK,1.0,USD
MET_US_EQ,MET,STOCK,0.01,USD
MET1l_EQ,MET1,STOCK,1.0,GBX
METAm_EQ,META,ETF,0.05,EUR
METAl_EQ,META,ETF,0.01,USD
FB_US_EQ,META,STOCK,0.001,USD
METC_US_EQ,METC,STOCK,0.1,USD
METCB_US_EQ,METCB,STOCK,0.1,USD
METEXp_EQ,METEX,STOCK,0.1,EUR
METNs_EQ,METN,STOCK,0.001,CHF
METUl_EQ,METU,ETF,0.0357,GBP
MEXPl_EQ,MEXP,ETF,0.1,GBX
MEXSl_EQ,MEXS,ETF,0.1,USD
MFp_EQ,MF,STOCK,0.01,EUR
MFA_US_EQ,MFA,STOCK,0.1,USD
MFC_US_EQ,MFC,STOCK,0.1,USD
MFC_CA_EQ,MFC,STOCK,0.04,CAD
MFECp_EQ,MFEC,ETF,0.1,EUR
MFH_US_EQ,MFH,STOCK,1.0,USD
MFI_US_EQ,MFI,STOCK,0.3,USD
MFI_CA_EQ,MFI,STOCK,0.04,CAD
AINV_US_EQ,MFIC,STOCK,0.1,USD
MG_CA_EQ,MG,STOCK,0.02,CAD
MGA_CA_EQ,MGA,STOCK,1.0,CAD
MGA_US_EQ,MGA,STOCK,0.01,USD
MGAMl_EQ,MGAM,STOCK,0.1,GBX
MGAM_US_EQ,MGAM,STOCK,0.1,USD
MGIC_US_EQ,MGIC,STOCK,0.1,USD
MGIH_US_EQ,MGIH,STOCK,1.0,USD
CNCG_US_EQ,MGLD,STOCK,1.0,USD
MGM_US_EQ,MGM,STOCK,0.01,USD
RUBI_US_EQ,MGNI,STOCK,0.01,USD
MGNSl_EQ,MGNS,STOCK,0.01,GBX
MGNX_US_EQ,MGNX,STOCK,0.1,USD
MGOL_US_EQ,MGOL,STOCK,0.2,USD
MGPI_US_EQ,MGPI,STOCK,0.01,USD
MGRM_US_EQ,MGRM,STOCK,0.5,USD
MGRX_US_EQ,MGRX,STOCK,1.0,USD
MGTp_EQ,MGT,ETF,0.01,EUR
MGTI_US_EQ,MGTI,STOCK,1.0,USD
MGTX_US_EQ,MGTX,STOCK,0.1,USD
MGX_US_EQ,MGX,STOCK,0.1,USD
MGY_US_EQ,MGY,STOCK,0.1,USD
CPTl_EQ,MHC,STOCK,1.0,GBX
MHK_US_EQ,MHK,STOCK,0.01,USD
MHO_US_EQ,MHO,STOCK,0.01,USD
MHUA_US_EQ,MHUA,STOCK,0.1,USD
MHVYF_US_EQ,MHVYF,STOCK,0.09,USD
TKAT_US_EQ,MI,STOCK,1.0,USD
SMDM_US_EQ,MICS,STOCK,1.0,USD
MIDDl_EQ,MIDD,ETF,0.01,GBX
MIDDs_EQ,MIDD,ETF,0.06,CHF
MIELY_US_EQ,MIELY,STOCK,0.01,USD
MIKNs_EQ,MIKN,STOCK,0.1,CHF
NBA_US_EQ,MIMOQ,STOCK,0.1,USD
ZMTP_US_EQ,MINM,STOCK,0.1,USD
MINTl_EQ,MINT,ETF,0.01,USD
MINTm_EQ,MINT,ETF,0.012,EUR
MINVl_EQ,MINV,ETF,0.01,GBX
MIOe_EQ,MIO,STOCK,0.1,EUR
GSAH_US_EQ,MIR,STOCK,0.01,USD
MIRA_US_EQ,MIRA,STOCK,0.1,USD
MIRM_US_EQ,MIRM,STOCK,0.1,USD
MIST_US_EQ,MIST,STOCK,0.1,USD
MITK_US_EQ,MITK,STOCK,0.01,USD
MITQ_US_EQ,MITQ,STOCK,0.1,USD
MITT_US_EQ,MITT,STOCK,0.1,USD
MJARF_US_EQ,MJARF,STOCK,1.0,USD
MJPp_EQ,MJP,ETF,0.01,EUR
MKC_US_EQ,MKC,STOCK,0.01,USD
MKD_US_EQ,MKDTY,STOCK,1.0,USD
MKDW_US_EQ,MKDW,STOCK,0.68,USD
AONE_US_EQ,MKFG,STOCK,0.1,USD
MKKGY_US_EQ,MKKGY,STOCK,0.01,USD
MKL_US_EQ,MKL,STOCK,0.001,USD
MKP_CA_EQ,MKP,STOCK,0.07,CAD
MKSl_EQ,MKS,STOCK,0.1,GBX
MKSI_US_EQ,MKSI,STOCK,0.01,USD
ACND_US_EQ,MKTW,STOCK,0.1,USD
MKTX_US_EQ,MKTX,STOCK,0.001,USD
AERC_US_EQ,MKULQ,STOCK,0.01,USD
MKUWl_EQ,MKUW,ETF,0.01,USD
FUSE_US_EQ,ML,STOCK,0.1,USD
MLp_EQ,ML,STOCK,0.1,EUR
MLAAp_EQ,MLAA,STOCK,0.1,EUR
MLAIGp_EQ,MLAIG,STOCK,1.0,EUR
MLBMDp_EQ,MLBMD,STOCK,0.01,EUR
MLCO_US_EQ,MLCO,STOCK,0.1,USD
LJAQ_US_EQ,MLEC,STOCK,0.1,USD
VENA_US_EQ,MLGO,STOCK,0.1,USD
MLI_US_EQ,MLI,STOCK,0.01,USD
MLHR_US_EQ,MLKN,STOCK,0.01,USD
MLM_US_EQ,MLM,STOCK,0.001,USD
MLMCAp_EQ,MLMCA,STOCK,1.0,EUR
MLPd_EQ,MLP,STOCK,0.1,EUR
MLP_US_EQ,MLP,STOCK,1.0,USD
MLPDl_EQ,MLPD,ETF,0.01,USD
MLPPl_EQ,MLPP,ETF,0.025,GBX
MLPQl_EQ,MLPQ,ETF,0.0001,GBX
MLSS_US_EQ,MLSS,STOCK,0.1,USD
HLXA_US_EQ,MLTX,STOCK,0.1,USD
MLPAPp_EQ,MLVSY,STOCK,0.1,EUR
MLWIZp_EQ,MLWIZ,STOCK,0.1,EUR
MLYS_US_EQ,MLYS,STOCK,1.0,USD
TRCH_US_EQ,MMATQ,STOCK,0.18,USD
MMBp_EQ,MMB,STOCK,0.1,EUR
MMC_US_EQ,MMC,STOCK,0.01,USD
MMITl_EQ,MMIT,STOCK,1.0,GBX
MMLPm_EQ,MMLP,ETF,0.1,EUR
MMLPl_EQ,MMLP,ETF,0.1,USD
MMLPs_EQ,MMLP,ETF,0.1,CHF
MMMd_EQ,MMM,STOCK,0.01,EUR
MMM_US_EQ,MMM,STOCK,0.001,USD
MMSI_US_EQ,MMSI,STOCK,0.01,USD
MMTp_EQ,MMT,STOCK,0.1,EUR
MMYT_US_EQ,MMYT,STOCK,0.01,USD
MND_CA_EQ,MND,STOCK,0.6,CAD
MNDIl_EQ,MNDI,STOCK,0.01,GBX
MNDO_US_EQ,MNDO,STOCK,1.0,USD
MNDR_US_EQ,MNDR,STOCK,0.2,USD
MNDY_US_EQ,MNDY,STOCK,0.01,USD
MNGl_EQ,MNG,STOCK,0.1,GBX
MNKD_US_EQ,MNKD,STOCK,1.0,USD
MNKSl_EQ,MNKS,STOCK,0.1,GBX
MNMD_US_EQ,MNMD,STOCK,0.1,USD
MNO_CA_EQ,MNO,STOCK,1.0,CAD
MNOV_US_EQ,MNOV,STOCK,0.3,USD
MNPR_US_EQ,MNPR,STOCK,1.0,USD
MNSO_US_EQ,MNSO,STOCK,0.01,USD
MNST_US_EQ,MNST,STOCK,0.01,USD
MNTCl_EQ,MNTC,STOCK,1.0,USD
MNTK_US_EQ,MNTK,STOCK,0.1,USD
MNTNl_EQ,MNTN,STOCK,1.0,USD
SRAC_US_EQ,MNTS,STOCK,0.1,USD
BTWN_US_EQ,MNY,STOCK,0.1,USD
MO_US_EQ,MO,STOCK,0.01,USD
MOATs_EQ,MOAT,ETF,0.1,CHF
MOATm_EQ,MOAT,ETF,0.01,EUR
MOATl_EQ,MOAT,ETF,0.05,USD
MOBQ_US_EQ,MOBQ,STOCK,0.75,USD
MOD_US_EQ,MOD,STOCK,1.0,USD
MODD_US_EQ,MODD,STOCK,0.1,USD
MODEl_EQ,MODE,STOCK,0.1,GBX
ELY_US_EQ,MODG,STOCK,0.1,USD
MOG/A_US_EQ,MOG/A,STOCK,0.001,USD
MOG/B_US_EQ,MOG/B,STOCK,0.01,USD
MOGO_CA_EQ,MOGO,STOCK,0.62,CAD
MOGO_US_EQ,MOGO,STOCK,0.1,USD
MOGU_US_EQ,MOGU,STOCK,0.1,USD
MOH_US_EQ,MOH,STOCK,0.001,USD
MOHO_US_EQ,MOHOY,STOCK,0.3,USD
MOL3l_EQ,MOL3,ETF,0.06,GBX
MOMO_US_EQ,MOMO,STOCK,0.01,USD
ITHX_US_EQ,MOND,STOCK,0.1,USD
MONI1e_EQ,MONI,STOCK,0.1,EUR
MONRY_US_EQ,MONRY,STOCK,0.016,USD
MONYl_EQ,MONY,STOCK,0.1,GBX
MOONl_EQ,MOON,STOCK,0.1,GBX
MORd_EQ,MOR,STOCK,0.001,EUR
MORN_US_EQ,MORN,STOCK,0.01,USD
MOS_US_EQ,MOS,STOCK,0.01,USD
MOTS_US_EQ,MOTS,STOCK,1.0,USD
MOTVl_EQ,MOTV,ETF,0.0625,GBP
